355.0-005.0   5   1.04   8.50
005.0-015.0   2   3.55   9.75
015.0-025.0   4   2.46  12.12
025.0-035.0   5   4.41  14.70
035.0-045.0   5   0.80  16.58
045.0-055.0   4   3.79  15.38
055.0-065.0   2   0.50  15.10
065.0-075.0   7   1.22  13.10
075.0-085.0   8   2.37  11.06
085.0-095.0   5   2.35   8.66
095.0-105.0   4   1.50   9.32
105.0-115.0   2   0.95   7.65
115.0-125.0   3   2.22   8.50
125.0-135.0   3   1.93   9.07
135.0-145.0   1    N/A  10.70
145.0-155.0   4   1.63  11.18
155.0-165.0   3   1.32  11.13
165.0-175.0   1    N/A   9.80
175.0-185.0   5   2.69   7.70
185.0-195.0   2   1.35   4.05
195.0-205.0   4   1.29   4.95
205.0-215.0   4   0.99   4.15
215.0-225.0   5   2.26   4.80
225.0-235.0   3   1.41   3.93
235.0-245.0   3   0.45   2.03
245.0-255.0   6   1.68   3.83
255.0-265.0   5   2.71   6.54
265.0-275.0   9   1.67   7.01
275.0-285.0   4   1.11   6.72
285.0-295.0   2   0.20   6.60
295.0-305.0   2   0.25   8.95
305.0-315.0   3   0.97  12.43
315.0-325.0   2   1.25  10.45
325.0-335.0   4   1.16   7.03
335.0-345.0   3   1.55   6.23
345.0-355.0   2   0.05   7.35
