355.0-005.0   5   1.27   8.00
005.0-015.0   8   2.84  10.27
015.0-025.0   3   1.10  13.90
025.0-035.0   6   3.46  15.78
035.0-045.0   3   1.44  17.50
045.0-055.0   5   3.83  13.74
055.0-065.0   5   1.07  10.56
065.0-075.0   1    N/A   9.00
075.0-085.0   1    N/A  10.60
085.0-095.0 N/A    N/A    N/A
095.0-105.0   1    N/A  13.70
105.0-115.0   4   1.23  11.75
115.0-125.0   1    N/A  12.20
125.0-135.0   4   1.43  14.38
135.0-145.0   5   2.68   9.82
145.0-155.0   4   1.57   9.67
155.0-165.0   5   4.26  10.14
165.0-175.0   7   2.87   6.41
175.0-185.0   4   2.19   6.85
185.0-195.0   7   2.61   6.19
195.0-205.0   4   2.63   3.43
205.0-215.0   5   0.91   5.20
215.0-225.0   3   2.90   5.80
225.0-235.0   4   2.69   2.48
235.0-245.0   5   0.50   1.40
245.0-255.0   3   1.56   3.83
255.0-265.0   1    N/A   8.00
265.0-275.0 N/A    N/A    N/A
275.0-285.0   1    N/A  10.10
285.0-295.0   2   0.65   9.25
295.0-305.0   3   0.93   5.63
305.0-315.0   3   0.40   9.47
315.0-325.0   4   0.68   4.82
325.0-335.0   6   2.63   7.55
335.0-345.0   5   2.29   7.16
345.0-355.0   6   1.48   7.78
