355.0-005.0   4   1.30   2.55
005.0-015.0   1    N/A   7.30
015.0-025.0   2   0.05   7.05
025.0-035.0   3   2.29   6.67
035.0-045.0   1    N/A  12.30
045.0-055.0   2   1.15  12.55
055.0-065.0   3   1.25  11.43
065.0-075.0   1    N/A  10.30
075.0-085.0   4   2.19  13.62
085.0-095.0   6   2.01  10.35
095.0-105.0   7   2.07  12.44
105.0-115.0   2   0.95  13.35
115.0-125.0   3   1.91  17.00
125.0-135.0   2   1.35  18.15
135.0-145.0   3   3.41  23.77
145.0-155.0   4   1.00  17.42
155.0-165.0   3   1.53  16.10
165.0-175.0   1    N/A  14.10
175.0-185.0   4   3.07   9.28
185.0-195.0   1    N/A   6.10
195.0-205.0   2   1.20   5.90
205.0-215.0   1    N/A   6.30
215.0-225.0   3   2.16   3.80
225.0-235.0   2   1.80   4.50
235.0-245.0   3   0.14   4.60
245.0-255.0   1    N/A   0.40
255.0-265.0   3   0.29   1.80
265.0-275.0   3   1.51   1.47
275.0-285.0   7   1.16   2.39
285.0-295.0   4   1.64   2.10
295.0-305.0   5   2.28   3.40
305.0-315.0   1    N/A   1.10
315.0-325.0   4   0.60   1.52
325.0-335.0   4   1.87   2.08
335.0-345.0   2   0.20   0.60
345.0-355.0   2   0.90   3.70
