355.0-005.0 172   1.50   3.66
005.0-015.0 196   1.68   4.77
015.0-025.0 210   1.50   6.16
025.0-035.0 252   2.15   7.60
035.0-045.0 246   2.56   9.42
045.0-055.0 258   2.20  10.63
055.0-065.0 310   2.77  11.58
065.0-075.0 272   2.77  11.75
075.0-085.0 264   2.58  12.79
085.0-095.0 282   2.53  13.18
095.0-105.0 220   2.14  13.83
105.0-115.0 192   2.19  14.06
115.0-125.0 206   2.76  13.97
125.0-135.0 130   2.08  16.45
135.0-145.0 142   2.80  15.95
145.0-155.0 144   2.39  15.02
155.0-165.0 130   2.64  14.17
165.0-175.0 138   2.52  14.04
175.0-185.0 156   2.06  10.89
185.0-195.0 184   2.09   9.08
195.0-205.0 202   1.97   7.83
205.0-215.0 226   1.91   6.60
215.0-225.0 224   2.04   4.92
225.0-235.0 236   1.86   4.01
235.0-245.0 278   1.63   3.40
245.0-255.0 266   1.45   2.57
255.0-265.0 274   1.52   2.33
265.0-275.0 310   1.35   2.06
275.0-285.0 214   1.11   2.21
285.0-295.0 224   1.14   2.15
295.0-305.0 210   1.10   2.18
305.0-315.0 160   0.89   2.28
315.0-325.0 146   1.00   1.96
325.0-335.0 154   1.33   2.65
335.0-345.0 140   0.93   2.71
345.0-355.0 140   1.30   3.63
