355.0-005.0 160   1.66   4.51
005.0-015.0 150   2.00   4.29
015.0-025.0 148   1.59   3.74
025.0-035.0 172   1.61   3.82
035.0-045.0 146   1.81   3.49
045.0-055.0 146   1.48   3.16
055.0-065.0 172   1.68   3.54
065.0-075.0 176   1.60   3.38
075.0-085.0 178   1.70   3.50
085.0-095.0 212   1.46   3.05
095.0-105.0 186   1.73   3.70
105.0-115.0 158   1.59   3.45
115.0-125.0 138   1.67   3.63
125.0-135.0 132   1.47   3.50
135.0-145.0 166   1.86   4.16
145.0-155.0 146   1.53   4.90
155.0-165.0 144   1.70   4.95
165.0-175.0 136   1.68   5.53
175.0-185.0 148   1.53   4.58
185.0-195.0 144   1.60   4.80
195.0-205.0 142   1.29   3.56
205.0-215.0 154   1.89   3.55
215.0-225.0 148   1.33   3.07
225.0-235.0 126   1.45   3.74
235.0-245.0 162   1.43   3.04
245.0-255.0 146   1.45   3.21
255.0-265.0 184   1.79   3.71
265.0-275.0 232   1.85   3.83
275.0-285.0 162   1.66   3.88
285.0-295.0 190   1.84   4.04
295.0-305.0 154   1.59   3.82
305.0-315.0 138   1.99   5.21
315.0-325.0 172   1.79   5.05
325.0-335.0 156   1.91   5.48
335.0-345.0 154   1.88   5.80
345.0-355.0 138   1.35   5.00
