355.0-005.0   1    N/A   7.60
005.0-015.0   1    N/A   7.50
015.0-025.0   1    N/A   2.90
025.0-035.0   7   1.56   2.96
035.0-045.0   9   2.13   3.03
045.0-055.0   3   0.92   5.87
055.0-065.0   6   2.11   3.72
065.0-075.0   1    N/A   5.70
075.0-085.0 N/A    N/A    N/A
085.0-095.0 N/A    N/A    N/A
095.0-105.0   1    N/A   4.70
105.0-115.0 N/A    N/A    N/A
115.0-125.0 N/A    N/A    N/A
125.0-135.0 N/A    N/A    N/A
135.0-145.0 N/A    N/A    N/A
145.0-155.0 N/A    N/A    N/A
155.0-165.0   1    N/A   1.40
165.0-175.0   2   0.45   5.45
175.0-185.0 N/A    N/A    N/A
185.0-195.0   2   0.55   4.05
195.0-205.0   1    N/A   3.60
205.0-215.0   4   1.53   4.35
215.0-225.0   8   2.18   3.42
225.0-235.0   5   1.58   3.90
235.0-245.0   3   1.39   3.17
245.0-255.0   5   1.37   3.18
255.0-265.0   1    N/A  11.70
265.0-275.0 N/A    N/A    N/A
275.0-285.0   1    N/A   3.10
285.0-295.0 N/A    N/A    N/A
295.0-305.0 N/A    N/A    N/A
305.0-315.0 N/A    N/A    N/A
315.0-325.0 N/A    N/A    N/A
325.0-335.0 N/A    N/A    N/A
335.0-345.0   1    N/A  10.40
345.0-355.0   2   0.05   6.75
