355.0-005.0 176   1.52   5.00
005.0-015.0 174   1.69   4.37
015.0-025.0 202   1.78   5.52
025.0-035.0 248   1.79   5.99
035.0-045.0 234   1.94   6.17
045.0-055.0 246   2.02   5.79
055.0-065.0 328   2.10   5.03
065.0-075.0 328   1.90   3.96
075.0-085.0 320   1.78   3.90
085.0-095.0 342   2.32   4.37
095.0-105.0 288   1.93   4.17
105.0-115.0 250   2.09   4.37
115.0-125.0 228   1.81   4.82
125.0-135.0 162   1.60   5.05
135.0-145.0 172   1.85   5.83
145.0-155.0 152   1.80   6.12
155.0-165.0 146   2.15   5.27
165.0-175.0 130   1.81   5.09
175.0-185.0 160   1.77   4.29
185.0-195.0 162   1.78   5.65
195.0-205.0 196   1.87   5.54
205.0-215.0 222   2.08   6.23
215.0-225.0 220   2.32   5.39
225.0-235.0 212   2.19   6.24
235.0-245.0 278   2.30   6.27
245.0-255.0 304   2.65   8.98
255.0-265.0 322   3.12  12.10
265.0-275.0 384   2.96  10.99
275.0-285.0 270   2.49   8.21
285.0-295.0 286   2.39   7.97
295.0-305.0 264   2.38   8.50
305.0-315.0 190   2.33   8.73
315.0-325.0 188   2.87   6.79
325.0-335.0 162   2.15   5.54
335.0-345.0 152   2.01   5.10
345.0-355.0 134   1.85   4.90
