355.0-005.0   4   1.84   3.27
005.0-015.0   2   0.75   3.15
015.0-025.0   3   0.29   5.60
025.0-035.0   7   2.17   3.63
035.0-045.0   1    N/A  11.20
045.0-055.0   4   2.70   7.58
055.0-065.0   3   3.12   5.43
065.0-075.0   2   1.05   4.75
075.0-085.0   3   1.73   3.37
085.0-095.0   7   0.77   3.50
095.0-105.0   5   1.31   5.04
105.0-115.0   3   2.16   3.43
115.0-125.0   3   3.92  10.57
125.0-135.0   3   0.40   5.33
135.0-145.0   1    N/A   4.20
145.0-155.0   1    N/A   3.10
155.0-165.0   4   2.61   5.47
165.0-175.0   2   1.10   7.90
175.0-185.0   4   1.42   5.22
185.0-195.0   2   0.50   5.30
195.0-205.0   3   2.50   6.03
205.0-215.0   7   1.16   5.60
215.0-225.0   1    N/A   9.10
225.0-235.0   3   1.10   5.10
235.0-245.0   3   1.28   7.57
245.0-255.0   2   2.30   9.70
255.0-265.0   3   0.73  12.97
265.0-275.0   6   2.44   9.82
275.0-285.0   6   0.66   7.50
285.0-295.0   3   1.68   7.77
295.0-305.0   2   3.60  11.60
305.0-315.0   4   1.08   6.25
315.0-325.0   1    N/A   6.50
325.0-335.0   2   1.05   6.15
335.0-345.0   4   1.61   4.47
345.0-355.0   2   1.45   7.75
