355.0-005.0   2   0.05  15.65
005.0-015.0   3   3.11  14.97
015.0-025.0   2   4.00  14.70
025.0-035.0   2   0.95  21.25
035.0-045.0   3   1.89  17.03
045.0-055.0   1    N/A  24.30
055.0-065.0   2   1.20  28.80
065.0-075.0   2   3.35  25.75
075.0-085.0   3   1.11  15.47
085.0-095.0   4   6.03  24.65
095.0-105.0   9   1.87  21.12
105.0-115.0   6   2.78  17.43
115.0-125.0   8   4.27  17.99
125.0-135.0   2   2.65  19.85
135.0-145.0   5   1.62  19.34
145.0-155.0   2   1.70  22.60
155.0-165.0   7   3.11  21.13
165.0-175.0   5   2.00  16.12
175.0-185.0   1    N/A  10.90
185.0-195.0   4   1.68   8.88
195.0-205.0   2   0.05   7.85
205.0-215.0   1    N/A   8.40
215.0-225.0   4   1.31   7.85
225.0-235.0   1    N/A   4.80
235.0-245.0   1    N/A  10.20
245.0-255.0   2   2.05  10.45
255.0-265.0   3   0.95  10.97
265.0-275.0   2   1.60   9.30
275.0-285.0   5   0.96  11.22
285.0-295.0  11   3.76  11.93
295.0-305.0   6   6.38  14.48
305.0-315.0   6   2.29  21.77
315.0-325.0   3   0.95  14.73
325.0-335.0   3   1.97  11.97
335.0-345.0   8   1.90  10.65
345.0-355.0   5   3.31  10.30
