355.0-005.0   6   2.47  12.52
005.0-015.0   7   2.09  14.81
015.0-025.0   8   3.76  17.91
025.0-035.0   2   0.05  24.25
035.0-045.0   5   5.28  20.98
045.0-055.0   2   3.80  23.30
055.0-065.0   5   4.14  23.42
065.0-075.0   1    N/A  22.70
075.0-085.0   4   6.14  19.27
085.0-095.0   1    N/A  24.80
095.0-105.0   3   4.65  23.20
105.0-115.0   4   1.92  16.93
115.0-125.0   7   3.20  17.20
125.0-135.0   3   1.27  16.73
135.0-145.0   4   3.86  16.40
145.0-155.0   3   0.46  16.17
155.0-165.0   1    N/A  19.10
165.0-175.0   2   0.10  18.40
175.0-185.0   6   2.73  12.13
185.0-195.0   6   3.16  10.68
195.0-205.0   8   2.24   8.41
205.0-215.0   3   2.79   6.03
215.0-225.0   4   0.90   5.05
225.0-235.0   3   1.43   6.97
235.0-245.0   4   1.40  10.32
245.0-255.0   2   3.10  11.10
255.0-265.0   3   2.86  12.20
265.0-275.0   1    N/A   6.40
275.0-285.0   3   0.50   6.00
285.0-295.0   1    N/A  22.90
295.0-305.0   9   2.68  17.30
305.0-315.0   4   1.22  16.45
315.0-325.0   5   1.78  11.00
325.0-335.0   3   2.00  10.70
335.0-345.0   1    N/A  13.40
345.0-355.0   2   0.50  11.20
