355.0-005.0 194   1.97  12.41
005.0-015.0 204   2.51  14.65
015.0-025.0 218   2.67  16.61
025.0-035.0 264   3.28  18.75
035.0-045.0 262   3.12  21.41
045.0-055.0 282   3.96  23.13
055.0-065.0 370   4.07  24.01
065.0-075.0 364   3.72  23.68
075.0-085.0 358   3.86  22.76
085.0-095.0 396   4.27  20.96
095.0-105.0 330   3.00  19.92
105.0-115.0 292   2.53  18.71
115.0-125.0 272   3.01  17.92
125.0-135.0 174   2.64  18.59
135.0-145.0 200   2.90  18.05
145.0-155.0 168   3.07  17.33
155.0-165.0 166   2.78  15.98
165.0-175.0 162   2.63  15.68
175.0-185.0 178   2.35  13.19
185.0-195.0 188   2.05  11.28
195.0-205.0 214   1.71  10.23
205.0-215.0 234   1.90   8.94
215.0-225.0 240   1.75   7.03
225.0-235.0 248   1.68   6.60
235.0-245.0 314   2.09   6.69
245.0-255.0 340   2.13   7.75
255.0-265.0 356   2.72   9.48
265.0-275.0 430   2.37  10.11
275.0-285.0 314   1.96  10.35
285.0-295.0 342   2.66  11.31
295.0-305.0 306   3.50  16.21
305.0-315.0 214   3.30  18.39
315.0-325.0 210   2.64  13.13
325.0-335.0 186   1.61  10.39
335.0-345.0 172   1.81  10.31
345.0-355.0 170   1.50  10.99
