355.0-005.0 178   1.94  10.18
005.0-015.0 188   2.50  12.50
015.0-025.0 182   2.44  13.79
025.0-035.0 208   2.72  15.31
035.0-045.0 206   2.81  16.93
045.0-055.0 208   3.23  19.66
055.0-065.0 306   3.49  20.21
065.0-075.0 300   3.25  19.81
075.0-085.0 312   3.52  18.85
085.0-095.0 364   3.24  17.08
095.0-105.0 286   2.43  15.45
105.0-115.0 286   2.55  12.95
115.0-125.0 266   2.46  11.63
125.0-135.0 174   2.02  11.24
135.0-145.0 196   2.24   9.56
145.0-155.0 162   1.82   8.83
155.0-165.0 158   2.02   7.38
165.0-175.0 154   2.19   6.10
175.0-185.0 164   1.64   5.10
185.0-195.0 174   1.27   3.87
195.0-205.0 180   1.56   3.96
205.0-215.0 190   1.37   3.06
215.0-225.0 178   1.14   2.47
225.0-235.0 202   1.31   2.69
235.0-245.0 250   1.26   2.68
245.0-255.0 276   1.52   2.65
255.0-265.0 310   1.56   3.34
265.0-275.0 384   1.67   3.43
275.0-285.0 274   1.61   4.32
285.0-295.0 316   2.04   4.50
295.0-305.0 294   2.64   7.74
305.0-315.0 212   2.06   9.26
315.0-325.0 208   2.20   7.13
325.0-335.0 178   1.89   6.74
335.0-345.0 166   2.03   7.50
345.0-355.0 162   1.78   8.57
